rt_seq_hash	family	n_genomes	n_species	n_genera	n_source_databases	n_physical_loci	unit	denominator
8f4d6f2fa47b864cd0d0d64c6ba322140089113118158a041b6e590a3943c0f5	RVT-GII	184	6	2	3	136	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
06eb6dfb55864ea46432820670e4bba86f8eec2a892ddd7c2ba2e519836b8e82	RVT-GII	184	1	1	2	180	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6eae210fc270382f4ae38b860df27f0921ec415f9e6348dc31d5a313e292952a	RVT-GII	184	1	1	2	179	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
309616711d6afddfcfb6dcfc348e131809534e5328a6b9c3a0fb4540972115fa	RVT-GII	184	2	1	2	115	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a9378f0ef01f02917e9088285f6afd9974df6b1b46851253eda81baa7b26e643	Retron	184	2	2	2	183	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c84ecb0603184184b4c887072571585db7dd768f4db5b1e5f58964b42f09324a	RVT-DGRs	184	23	12	2	181	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a389ab792fc2ffdea5a11ea762c52a8f41f08bf02dba802bff4263bd8b368e83	RVT-UG2	184	9	6	2	183	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bf4b8d6f731feee77ea24b6b10c5dfac40e6fc5b2f8e3445c8822658130b2c3c	RVT-DGRs	184	15	7	4	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a626b66220851a277157287e9f3303495fc40b3ee9e3c04d62b85b2cb1df7f0c	Retron	184	2	1	2	153	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0b0867d1902af8e3ab0dcd8f4c4696ed3343ff6bd5e1beee1ca27454496ee587	RVT-UG3	184	1	1	3	176	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
532f87c4cc217c06bf51e22e7c100da671cc74b85ed2027abb1aa0f2f42c5601	RVT-DGRs	184	6	3	4	177	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fcf336c6cc3241b7dcef709fb1cca8af797044deca58cc076c47270a70f2a26e	RVT-AbiP2	183	1	1	2	168	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c66e0014c6f8360580258c0e63ddbe84e4e1fe2d223e00170bc283fc6054afe9	RVT-GII	183	2	2	2	92	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2c037ef6c52fe7718ec8074d6531a1f269e0a6505c57944de47b448a17d5107b	RVT-GII	183	1	1	1	183	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7bef7ea498703fbaee80e1cb9ee9e7c6cb5db4fc170600ac703cf0f8bdb8e9a9	RVT-GII	183	2	1	2	158	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
87286c4d7a09ad41531d8e3e824176a59bbf87f30027f9c3d63654588cb0f125	Retron	182	6	1	2	151	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
82c8e9495d8c19c3d632249881dfff182a796b972055902f54988920ddef6a03	Retron	182	9	5	4	131	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
363a0815d685002f9f53addf2d4f29220d4dfab0ae5ff1baa6e89fd61562402e	RVT-GII	181	1	1	1	181	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1c9805f9ba378af0538cbb009d68ae3d4501590dbdd9260ebcbed651f7b780ef	RVT-GII	181	3	1	3	169	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
920d50d6ceba3c79b7a2ff8827aa000de64de8518284b89fe7fd89ec191db0ae	RVT-GII	181	3	2	3	178	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7667d19e5d132d1ee564dcf0e4ea4118090947f9c24e0893fe40542d77711654	RVT-GII	181	2	1	2	158	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6150d98081a99728b75845728ff65b17bd6c058f377f465f906198316907c418	RVT-GII	181	1	1	2	141	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
86c6d25486fc1dd555fa59c17828cf9d2ef20534fc3e54371d12aa3ca3134ada	RVT-DGRs	181	9	4	2	180	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4d2266e1d587ac00eff3b15b16f8c3b0510a0331d5be26c056446ddf9030c3dd	RVT-GII	181	1	1	1	181	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c6520c2d5e8f35cc79024b54206980c91ecf467639c80579a034a98b42f71b10	Retron	180	2	1	2	163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
aeb2476b11173a50a53e4d1f12515f355c1d046b392b6bcb9cf1e72d0995495b	RVT-GII	180	8	3	2	125	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
46c2bb8ae0e116675e4b5e975ff7a07279a9d709f2f54b68337ee3da4d815d27	RVT-DGRs	180	20	6	4	117	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4a6689820c05ca358397df35e486248ddbb16e889e8ba49bbc05769898af70f1	RVT-GII	180	3	2	2	182	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
839854c25357fbf49e0d4d9b136a155dc30440895886c1225d5ef9ed515fdfb4	Retron	180	7	5	4	163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5cc1d045def24b6b4f6f2451b52bedc1fdecc00e6d1677dfb1ee6959795ed4f7	Retron	179	1	1	1	179	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fcf46d5c004622c56711ea6aba7d071fdd99c2d3da3fcff1d26141ce90d96a48	Retron	179	9	7	4	178	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b4b3d7022fa631b5eea239e47d34ba73f3af39742963119fb1c1700be2aaac59	RVT-GII	179	3	2	3	170	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3442c41ecd518ac5c61d5ce0f54401a6a0e247efcff0b6bb31814703a96023a0	RVT-GII	179	2	1	3	152	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d1b4382bcf40d7ec51752c91b1eb92d09791b5ff43c6daf7ffc2d0b7bdc6b1fa	RVT-GII	178	1	1	2	171	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9aa77bdff45637aa7d9cd1e4c6c07f5b2651334a0123ec4ee405b87daaf07ef3	RVT-GII	178	2	1	2	316	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6a9309fe6e4fee767e8fec9d9fad0e38b0b1a77bc98a1cbb21062904196a7e27	Retron	178	2	1	3	173	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f2df20fa50d2aec61c72fb676b1f4cd7143191524220679dc9170690f3a738a	RVT-GII	178	8	5	3	139	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a3984aedb967b313a9326a7d69c8530d9a5ab92d09431f3e501fcd0f6b86a561	RVT-DGRs	178	12	9	4	178	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e793ca50f92a211fd8cade3db84d19fbadebd91598df0d8c08fe9bfc0c4cb6e9	RVT-DGRs	177	29	13	4	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
83f25bd0c099413e7edbe4c7a73dd935444d8b0a1f67e9276da328c907342575	RVT-GII	177	1	1	2	264	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b0b51d6aa1189be09fa08d14547577d68919d89d1598016cd9d35f21c5538e6f	RVT-UG3	177	8	5	2	164	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6f99565dc8998033fbf9696a8391f3f265ca0199bdc4c190e3b6701c08234737	other	177	1	1	3	149	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
69b068b20888061fedc257a4c56091e7b3ed7ba5f47ebb0c39c935fb17c5d7a8	Retron	177	1	1	2	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ac34898b2ce2972559ec985e01d69c54a2c2ade1919111ed5454530067754156	RVT-UG3	176	4	3	3	119	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a7e2aaaad4c02c43ed0ed6085e09a76846431dcdcb5058ccb9b34778809326ae	RVT-GII	176	1	1	2	172	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4454a5d155e26c3e883aa227cec72e53b80fd75716b45ebed301dea48f06dcbd	RVT-DGRs	176	8	5	4	153	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
34205dac3787959b930908720cbd9ed4407829cf6d20f0aa01d986b62df6f4e3	RVT-GII	176	1	1	2	162	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
44129c6c2bbba04af4a0830fca797972c1b11d404c9b1dc88af17be835fcf417	Retron	176	1	1	1	176	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
daa17a7d365d90933332fb4b8f87134e872344fd8ca10d6d5a7848c47bc36945	Retron	175	2	1	2	108	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a7afdb17070cefc9973decfbcab8dc7b2daf23b3d14e3913aded9df10973e7c3	RVT-GII	175	1	1	2	163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
924870247374773866cbef3b560192444012a740c5bac06286bcaf6fdbe349a6	RVT-GII	175	2	1	1	175	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
16aad6c38395ed7940feb8523578d8b3a20d0fa748b411ff3b0b17e2f529ed9c	Retron	175	2	2	2	88	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
890f1e1ea40d4de9a72a452472b52a87ee123a9f058685c28fe9d9cb116bac05	RVT-GII	175	2	2	3	161	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
04dde157affd12c50e705898ebaec11ec6a1a4429276603699b09bb8d313df59	RVT-GII	175	7	4	2	141	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9db4386a6efb0aa75dc89191d8ab20fc0c989c105f7a5660f04b14c807f15e43	Retron	174	2	1	3	159	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
987604230dcccb562a742fa2927e44667742637defe95294244838b5ac47800a	RVT-UG3	174	4	1	2	149	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
665686705678d1a323cdd6b81c7984b3c7b79b1271f18ad2dca5347d95ce4434	RVT-GII	174	1	1	2	161	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
36823b2a748a1d4daaa407a108267504a59acb79a78bd5266585f2592e49395d	RVT-GII	174	20	5	3	143	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2697f0db55964f21378d4a05752dc0ca36a08df973e2ef50ffbff677b4146505	RVT-GII	174	1	1	2	110	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
6b80bfab816ae8b15d8e615d1ca951de447c72ab7c2c230748ccb941597fb95c	RVT-GII	174	1	1	2	167	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
18a68b335273667f47ae11970a9f063562f5da8826f02c28e8aab566f7bfb2d9	RVT-GII	174	2	1	3	148	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
45d4e49c0ec3b1a15d377c7bb6a6e480da2892148bba05d1347dfe0f8ae9764c	RVT-UG4	174	1	1	1	174	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2cb07b60d523059de42f605f4868d55f24e51d8d77970e88eb47fe35c9f00a7a	other	174	45	19	4	129	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7d803e71a65f80cb9fd683472042f52ebdd5e787173bf8150680283923426dc3	Retron	173	5	2	3	141	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d7a4d2b020b4806f968d79a0839f93b1b0663257c7752ad411d5bd7753efa797	RVT-UG4	173	1	1	2	148	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
89730d9a6c723328fe83e72daf6ec8075263fd8c12ed2e7b1cea9dd340cdcc51	RVT-GII	172	3	3	2	170	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c24d7855bb5a09cb690daa7621881f62536d09809003a743e0b1b042aaf6aa69	RVT-GII	172	21	15	4	144	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
40d9bc7319e37e88b5fdc95943d30ad088f67bdb94015136bf71cdc73c90c87e	Retron	172	4	2	3	149	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
8518c70404fc7a39a92d9237fa57092f4c7b9b7ba33afe9cfc8d49feb84f9a9b	RVT-GII	172	15	9	2	128	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
495b0c84fba2b8a49a47dbdbcc1dabf98e212e55dc5f949e3c4f535032f881fa	Retron	171	2	1	2	153	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
066f22b71bc0651a8507b75d734cba523940e6d6fb7b2fa653134e4c3e7d4b6c	RVT-GII	171	4	3	2	166	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2115d90321b64c21013a21c8411c780effea27b7b7065cea221f0f938dafdd21	RVT-GII	171	1	1	2	165	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f2eddd77cbea30faf3e792968f59d6583527343b48a14192d0a20d477e0d5bd	RVT-GII	170	1	1	1	170	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4bef01f2187c6b8faaef213140ff71d4d1a1ff1fbc03222bc900a889af79dde5	RVT-GII	169	73	50	4	150	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
40dae77ed4ac1be9230aff7e06dd776eb876a6d2476f7819ae26be039b238884	Retron	169	12	5	2	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
258b79d0ef27a1aab5cb8aff272cdc14d2d0960fda206db09b68445d5b3160a0	RVT-UG5	169	1	1	2	162	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dfb3504d2d42a0d9477a1a85ea026fae0bf38982d5174ddca231b992f02d1427	RVT-GII	169	6	2	2	120	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
436b7719e5ca01dee39a55df1a9deb7696b5f95b54cbc877d299f4a1210496a5	RVT-DGRs	169	27	7	4	114	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5e0295f5d00d554c31764bf90c7f80092b81d3f4511e9ce40bc57cd5bac36366	RVT-GII	169	2	2	2	167	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9fcee660653382975b958a096dd7a7e02a7799dc4d6edd24fe57c52e6109ecbb	Retron	169	3	1	2	137	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ce5e2933c1d3a428a98a9b42fa5d839477c934f8c0c613289cffd60b2c349ebb	RVT-GII	169	1	1	2	168	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b4c715e75d99434ecfa66e9f367adfa1c658fa65011f469a85076c758ca3571b	Retron	169	3	1	3	162	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3672a61e37acff95f4bfdef5f40a50ff3676fcae8f89917a41e373dc7bc090d6	RVT-GII	169	7	1	2	120	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2257c1f87acb43ebbacbc0242140d6c8e068f6e672dbb4a0127a846d5b0b847e	RVT-GII	169	5	2	3	158	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
bccb92825a2d2cc0e4a19eab8d4888a738396371d45f3565390903acae979d81	RVT-DGRs	169	39	16	4	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ed7641f6f5b36406b8a917a6a90282b2c24b6b15bd50b2390bb9de15ad41f8ed	RVT-GII	168	2	2	3	96	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3f20fc9b682c298f9198e0d38bc5e9496127d434007001851e1d4c96f3dc3eaf	RVT-GII	168	1	1	2	140	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
05efeb6da98c067c0fe47b05c3bac3e198f543f996e94c4d25e83a0ccb170c61	RVT-GII	167	2	2	2	149	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e78b2ae14bb3036ff736c78a8ed3d8eb68ec8aa968f1f43889fdd789d6abf38d	Retron	167	2	1	2	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
124d7721e5181275e75127a9918932e6ea480c80ec7f20829c113da7fefbbb15	Retron	167	1	1	2	165	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
29db8710f28a772e548ac4dcc40c5672d6f64cd2b7c58f20a394773e71532acc	RVT-UG8	167	1	1	2	122	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b8967b3bf358bb6a53622a63d1661aa6c8e39c29284065dd2ac07cfbdf8aca86	Retron	167	23	14	3	145	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e246e88178956eebda798b2d439d66c22ce4d9c42b09699dc4cef49aeaaac0f9	RVT-GII	167	6	5	4	147	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
174016f354a12682f28aad09e0cb7c5ff10bbc84d2de36ef51899a8b51d68c63	Retron	167	6	2	2	119	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
28cef3287f8065e4061f939cc75eb23e42e33ece342fb6b51b939afff5ee2212	RVT-GII	166	1	1	2	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
89ea05e2f59a37297e84597dbe3dcc28cd941afc7cebd62fca2a5ce620db34ed	RVT-GII	166	20	16	4	139	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3cf10cbac31c85f455d337662a5d4a2fca54f016a92a516be19ccb0a005a2071	RVT-GII	166	3	1	3	153	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b10b25b7f983dc5d532ce15165a0bf07ce564d6e83c02975ff8c9d9e9203fea0	RVT-GII	166	1	1	3	337	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9a97e139cebdc0ca84919322deeb6c2076fe2e7b1472217eddd2fc9e0195527c	Retron	165	3	2	3	123	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d7448fea92603d4eb1305317a8afad322ff03c441474b4e0642ed5aae4bd6e5e	RVT-GII	165	72	39	4	151	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ee8cea9973f470d6334080ac5640251486eabbe9cf211fc3c32f165e07c67d9b	RVT-GII	165	1	1	1	165	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
961b03d040d76b010f39867052568fdd947ab912898ce20417432f0895ec8666	Retron	165	6	5	4	130	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
32515b54f2edcd98a3e19ba6864dbe9a9d2707dda50a583fffa841d399b9512b	RVT-DGRs	165	11	9	4	165	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b977da4374e20b112a50db6595464c1b70a0f1ae8b72107a095001465ba78569	RVT-GII	165	1	1	1	165	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
46c9e091a164ff310c8b2d06a75f5690cf1ba2027e2dea98cb21f3435432a2dc	RVT-GII	165	1	1	2	154	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5691659f75c0c28dae0d219cbb2488c8ef3e3b3ee462cdb5729dc4eaf5c72acc	RVT-GII	165	7	4	4	142	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1cb11c4de9f4bf39f324dbee784b263ec8260a08067b3a1e200bc06588d6efcf	RVT-GII	163	1	1	1	163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
59d4861756e43ab08436c254f5e4660a4c9ff4b49f460946f47005b11885fb73	RVT-UG5	163	1	1	1	163	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
26b24911056e5918335d3f07b23d0f4d382a5a8c54b48586fdad334e333b0373	RVT-GII	163	26	9	4	139	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9433febb3bfb96deb750e92eecf39b745415c7f803a935196306cbb363810e03	RVT-GII	162	1	1	2	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
02d7bc44a3dccb6bf8943f3c4e49e6984182d179280c941fa159534e798b1b93	RVT-UG2	162	1	1	1	162	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1054c2124698a596b92127bd9c99ac1f83de036358938e613ded0efd19769675	RVT-UG17	162	3	1	4	146	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
64cecb22e4b34d056ad83ebd909ec6e56f957d327aae58639232133607182db8	RVT-GII	161	7	3	3	111	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
10cb56868366899729f818387cfa304ebda3c0096e5d6118b51354ccd72ed6be	RVT-GII	161	2	1	2	133	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dcb10eae19860e3a1e8aed4d7b4a29eadea1658eefde2f0a9089cb3f520dccdb	RVT-UG8	161	2	1	2	197	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7fcb98edd571f40436e5ae88f977977770b479d22b367ebeb50580180fe98a36	RVT-GII	161	4	4	1	161	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f01f4d8b37157f641ec5f21be43ca5929b06bdf771c6e74e557d0ce355b2f3a6	RVT-GII	161	51	29	4	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
52ee9cb4f2ae6c55ae031bb1c9d783b2533ac2602d4826e27de78574cfd60d13	Retron	161	2	1	2	140	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c0e4a74ebf5be4b12070aaf0b95895a007ae7955f9068198b5836bc483722c3d	RVT-GII	161	1	1	2	126	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3247175e5b7f1e882d785b1bb57919097d90bb0188c244395485b162e25bb08e	RVT-GII	161	8	2	2	205	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
89c78cdd018dcf0f3f946bdbcbed6de90e14536d23316cd40973a4f613f691aa	RVT-GII	160	1	1	1	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f7c3dcff9c8f4f5fbffcd9f7dc57387dbd3de20bf7b3b7d14b65348265ddfea2	RVT-GII	160	2	2	1	160	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
556f09f807beb6ccf2fb151e7a1a088ccc3dde72dbbefd277ae9d102f5aa3896	other	160	2	2	2	136	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
7f79c0c5b8bd08a1d09ed1f3c42882fbfbed865706f07453ef8048d52cd0c876	RVT-GII	160	3	2	3	139	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b2e7ff66e6adf891fe2fc73fd03c26c11e8557baf85563c7aa6e2ceb4f8859eb	RVT-GII	159	3	3	3	119	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
