modality	retron_type	pair_id	x	y
ncRNA	TypeIA_IIAI	967	-0.40297255	-2.7857642
ncRNA	TypeIIIA3	968	-7.400964	-4.8580813
ncRNA	TypeIIA3_firmi	969	-2.9104276	-1.8545598
ncRNA	TypeIA_IIAI	970	0.6619422	-4.889066
ncRNA	TypeIIIA1	971	-2.3061643	-0.92100483
ncRNA	Ec107_like	972	0.52968085	-7.375583
ncRNA	Ec107_like	973	-10.740834	4.327395
ncRNA	TypeIIIA3	974	-6.7107177	-5.0095515
ncRNA	Ec107_like	975	-0.25917718	-14.057362
ncRNA	Ec107_like	976	1.3545438	-8.982487
ncRNA	TypeIC1_IC2	977	-1.8711234	0.41149417
ncRNA	Ec107_like	978	-0.119832814	-3.9343882
ncRNA	TypeIA_IIAI	979	0.28458476	-5.987681
ncRNA	OutgroupA	980	-2.103021	-7.8740835
ncRNA	TypeIIIA3	981	-7.249822	-4.743594
ncRNA	Ec107_like	982	-5.5570254	-12.910485
ncRNA	TypeIV	983	18.55776	0.94904983
ncRNA	TypeIC1_IC2	984	5.0362573	-5.4980993
ncRNA	TypeIC1_IC2	985	5.1340437	-5.294839
ncRNA	Ec107_like	986	-2.860007	1.1637566
ncRNA	TypeIIA3_proteo	987	0.26101306	-4.221748
ncRNA	TypeIIA3_proteo	988	0.37377292	-4.2847404
ncRNA	Ec107_like	989	-23.269405	-17.907955
ncRNA	OutgroupA	990	-1.5447407	-7.083802
ncRNA	Ec107_like	991	-10.68466	4.273434
ncRNA	OutgroupA	992	-2.717022	-8.206975
ncRNA	TypeIB1	993	-1.4975641	12.707978
ncRNA	TypeIV	994	2.1854732	-2.2050383
ncRNA	TypeIIIA3	995	-7.8535104	-3.6230297
ncRNA	TypeIB2	996	6.3346434	10.538702
ncRNA	TypeIV	997	2.784837	-1.2018551
ncRNA	TypeIIIA3	998	-7.44328	-4.657288
ncRNA	TypeIIA3_proteo	999	-1.4869044	-2.5840368
ncRNA	TypeIV	1000	-0.079082295	-1.774417
ncRNA	TypeIIIA1	1001	-2.4505258	-1.2473818
ncRNA	Ec107_like	1002	-0.20905647	-14.098309
ncRNA	OutgroupA	1003	-2.1107092	-7.6604795
ncRNA	TypeIIIA3	1004	-7.906465	-3.5465133
ncRNA	TypeIV	1005	18.602764	0.97075945
ncRNA	Ec107_like	1006	-23.177458	-18.228275
ncRNA	TypeIIIA1	1007	-0.4408397	-1.9606735
ncRNA	TypeIIIA1	1008	4.1628847	-0.49961543
ncRNA	TypeIX	1009	1.339232	-3.6690118
ncRNA	Ec107_like	1010	-8.845231	-0.37206736
ncRNA	TypeIB1	1011	-1.5275291	12.753373
ncRNA	TypeIIIA2	1012	-1.329572	-1.9386055
ncRNA	TypeIIA3_firmi	1013	-2.8221176	-1.7188395
ncRNA	TypeIIIA3	1014	-8.009831	-3.6288853
ncRNA	TypeIC1_IC2	1015	5.179678	-5.0993533
ncRNA	Ec107_like	1016	-0.22020002	-14.089055
ncRNA	TypeIIIA1	1017	-0.73716944	-1.4383295
ncRNA	TypeIC1_IC2	1018	5.048538	-3.9353418
ncRNA	TypeIC1_IC2	1019	5.43939	-4.8061724
ncRNA	TypeIV	1020	3.1045136	-1.0935899
ncRNA	TypeIIIA3	1021	-8.281567	-5.646484
ncRNA	Ec107_like	1022	4.6505365	-5.2196345
ncRNA	Ec107_like	1023	4.426908	-5.108542
ncRNA	TypeIV	1024	3.758757	-1.7064679
ncRNA	TypeIV	1025	3.0891411	-1.0874753
ncRNA	TypeIV	1026	3.276066	-2.2282445
ncRNA	TypeIV	1027	2.6611924	-2.6259913
ncRNA	TypeIV	1028	-2.4859884	-1.5666705
ncRNA	TypeIIA3_proteo	1029	-1.7216897	-4.9438114
ncRNA	OutgroupA	1030	-2.4056745	-7.9347343
ncRNA	OutgroupA	1031	-2.0525687	-7.834416
ncRNA	Ec107_like	1032	-0.32998392	-14.088359
ncRNA	OutgroupA	1033	-2.7836912	-8.347018
ncRNA	TypeIA_IIAI	1034	1.1309677	-5.8181663
ncRNA	Ec107_like	1035	-0.21113378	-14.039407
ncRNA	TypeIV	1036	4.319075	-0.8359755
ncRNA	TypeIB2	1037	6.3559237	10.500675
ncRNA	TypeIA_IIAI	1038	0.22492705	-5.9666567
ncRNA	TypeIIA3_firmi	1039	-2.3379557	1.0140501
ncRNA	OutgroupA	1040	-1.5871434	-7.662034
ncRNA	Ec107_like	1041	-0.14789638	-14.143813
ncRNA	TypeIIA3_firmi	1042	-2.2795763	1.0643575
ncRNA	TypeIIIA3	1043	-8.19224	-4.151454
ncRNA	TypeIIIA1	1044	-2.1914544	-0.73984945
ncRNA	TypeIIA3_proteo	1045	-0.31434184	-3.9004674
ncRNA	Ec107_like	1046	-6.9370494	-12.650711
ncRNA	Ec107_like	1047	4.612068	-4.501692
ncRNA	TypeIIA3_firmi	1048	-3.0956137	-1.7427952
ncRNA	TypeIIA3_firmi	1049	-2.2103117	1.0173626
ncRNA	Ec107_like	1050	-6.9138293	-12.685512
ncRNA	TypeIA_IIAI	1051	0.8276642	-4.925986
ncRNA	TypeIV	1052	1.972492	-1.8888763
ncRNA	TypeIA_IIAI	1053	0.4471744	-4.676129
ncRNA	TypeIIA3_firmi	1054	-3.0549567	-1.7657548
ncRNA	TypeIB1	1055	-3.6511376	-1.2531426
ncRNA	TypeIA_IIAI	1056	0.7681044	-4.361972
ncRNA	Ec107_like	1057	-8.997443	-0.34948328
ncRNA	TypeIB2	1058	6.3679223	10.542979
ncRNA	Ec107_like	1059	-10.723539	4.3105073
ncRNA	TypeIV	1060	3.5438387	-1.7383271
ncRNA	TypeIIIA3	1061	-8.11518	-4.225553
ncRNA	TypeIIIA1	1062	-0.854936	-1.1678921
ncRNA	Ec107_like	1063	0.1560698	-7.500665
ncRNA	TypeIIIA3	1064	-8.094153	-4.1904316
ncRNA	TypeIIIA3	1065	-7.3279476	-4.7908354
ncRNA	TypeIC1_IC2	1066	4.9511795	-4.6605797
ncRNA	TypeIC1_IC2	1067	5.569599	-4.618336
ncRNA	OutgroupA	1068	-2.2331307	-7.8738346
ncRNA	TypeIV	1069	18.591501	0.88211393
ncRNA	TypeIIA3_firmi	1070	-2.3256323	0.995831
ncRNA	TypeIA_IIAI	1071	0.17010762	-5.0487995
ncRNA	TypeIV	1072	2.1975431	-3.4082701
ncRNA	OutgroupA	1073	-1.176059	-6.5610986
ncRNA	TypeIC1_IC2	1074	4.770531	-5.4670997
ncRNA	TypeIB2	1075	-2.663287	0.39797017
ncRNA	TypeIV	1076	4.977557	-0.7468943
ncRNA	TypeIB2_firmi	1077	-2.2359273	0.24947871
ncRNA	TypeIIA3_firmi	1078	-1.1286086	-0.47486228
ncRNA	TypeIA_IIAI	1079	0.4769078	-5.373798
ncRNA	TypeIIA3_proteo	1080	3.4388523	-4.011266
ncRNA	TypeIIA3_proteo	1081	1.0538905	-4.2679043
ncRNA	TypeIIA3_firmi	1082	-2.8526082	-1.808845
ncRNA	TypeIIA3_proteo	1083	0.2751275	-3.617728
ncRNA	TypeIB1	1084	-0.95130795	-0.14465562
ncRNA	Ec107_like	1085	-8.208098	-0.5395234
ncRNA	Ec107_like	1086	-8.920915	-0.31485683
ncRNA	TypeIIIA3	1087	-8.086215	-3.9703293
ncRNA	Ec107_like	1088	-0.22929901	-14.048993
ncRNA	TypeIB1	1089	0.11556195	-2.4290762
ncRNA	TypeIA_IIAI	1090	0.77025276	-5.7209883
ncRNA	Ec107_like	1091	-0.2651854	-14.113246
ncRNA	TypeIV	1092	2.1443634	-3.4749427
ncRNA	TypeIV	1093	2.1515965	-3.4454048
ncRNA	Ec107_like	1094	-23.306902	-18.171383
ncRNA	TypeIV	1095	1.2267593	-3.2208455
ncRNA	TypeIB2_firmi	1096	-2.2880707	0.20218384
ncRNA	TypeIA_IIAI	1097	0.88792247	-5.2177143
ncRNA	TypeIV	1098	2.1423125	-3.168288
ncRNA	Ec107_like	1099	-0.14808911	-4.766244
ncRNA	TypeIIIA1	1100	3.216943	0.018877074
ncRNA	OutgroupA	1101	-1.5264286	-7.345587
ncRNA	TypeIV	1102	4.759138	1.3561642
ncRNA	TypeIC1_IC2	1103	4.8270297	-5.140338
ncRNA	TypeXIIIB_Ne144	1104	-3.5999327	-2.4869192
ncRNA	TypeIV	1105	4.723934	1.4138565
ncRNA	TypeXIIIB_Ne144	1106	-3.797829	-2.1496367
ncRNA	TypeIIIA3	1107	-8.149686	-4.579777
ncRNA	Ec107_like	1108	-8.943857	-0.28385127
ncRNA	Ec107_like	1109	-0.18834272	-14.031724
ncRNA	TypeIIIA3	1110	-7.9105325	-3.5445616
ncRNA	TypeIC1_IC2	1111	4.6998115	-5.391599
ncRNA	TypeIV	1112	3.3237143	-2.1616437
ncRNA	TypeXIIIB_Ne144	1113	-6.171708	-4.855814
ncRNA	TypeIV	1114	3.2158494	-2.2593305
ncRNA	TypeIIA3_proteo	1115	-0.8978987	-2.237796
ncRNA	TypeIIA3_proteo	1116	-0.7101127	-3.6277301
ncRNA	TypeIA_IIAI	1117	0.58252674	-4.7782855
ncRNA	TypeIV	1118	2.1694913	-2.193034
ncRNA	TypeIB1	1119	-0.41634592	-0.6009159
ncRNA	Ec107_like	1120	-10.789212	4.3757854
ncRNA	TypeIX	1121	1.0560552	-3.4421823
ncRNA	TypeIA_IIAI	1122	0.2370002	-5.704266
ncRNA	TypeIIIA2	1123	1.6200969	1.4381431
ncRNA	Ec107_like	1124	-0.24276216	-14.047147
ncRNA	TypeIIIA3	1125	-8.381579	-4.0217423
ncRNA	OutgroupA	1126	-2.3588493	-7.676143
ncRNA	Ec107_like	1127	-23.47346	-17.964457
ncRNA	TypeIV	1128	4.956394	-1.6677253
ncRNA	TypeIIIA1	1129	-0.93781036	-1.3244426
ncRNA	TypeIIIA2	1130	-1.3265588	-1.9762397
ncRNA	OutgroupA	1131	-2.471528	-8.20771
ncRNA	TypeIIIA3	1132	-7.218561	-4.850271
ncRNA	TypeV	1133	3.9217842	0.34904695
ncRNA	OutgroupA	1134	-2.514028	-3.6100357
ncRNA	Ec107_like	1135	-23.052023	-17.683447
ncRNA	Ec107_like	1136	-8.9657545	-0.19040005
ncRNA	Ec107_like	1137	-23.431345	-18.163158
ncRNA	TypeIC1_IC2	1138	5.050719	-5.258438
ncRNA	TypeIB1	1139	-1.5062137	12.700567
ncRNA	Ec107_like	1140	-10.71485	4.3005347
ncRNA	TypeIV	1141	5.4373016	1.2603592
ncRNA	TypeIX	1142	-1.0499614	-6.5387554
ncRNA	Ec107_like	1143	-8.515527	-0.5085182
ncRNA	Ec107_like	1144	1.3706641	-9.00361
ncRNA	TypeIIA2	1145	0.26464826	-1.0526097
ncRNA	Ec107_like	1146	-8.740208	-0.26661673
ncRNA	OutgroupA	1147	-1.4840248	-7.750693
ncRNA	TypeIA_IIAI	1148	0.54340744	-7.1544237
ncRNA	TypeIIIA1	1149	3.465025	0.17249684
ncRNA	TypeIC1_IC2	1150	5.107545	-5.295505
ncRNA	TypeIIIA2	1151	-0.29522565	-0.6255542
ncRNA	TypeIC1_IC2	1152	4.683973	-5.325032
ncRNA	TypeXIII_Mx65	1153	-1.2703083	-6.471996
ncRNA	TypeIC1_IC2	1154	4.96159	-5.381533
ncRNA	TypeIIIA2	1155	1.6368507	1.4067726
ncRNA	TypeIV	1156	2.211301	-1.7987994
ncRNA	TypeIV	1157	2.1679614	-3.4222388
ncRNA	TypeIIA3_firmi	1158	-2.888019	-1.7329605
ncRNA	TypeIV	1159	18.478987	0.98567814
ncRNA	TypeIV	1160	3.159565	-1.3837446
ncRNA	TypeXIIIB_Ne144	1161	-6.093646	-4.923623
ncRNA	TypeIIA3_proteo	1162	0.5621452	-3.8620381
ncRNA	Ec107_like	1163	0.6050581	-7.403439
ncRNA	TypeIB1	1164	-0.4414547	-1.7145126
ncRNA	TypeIIA3_firmi	1165	-2.2758203	0.978312
ncRNA	TypeIV	1166	4.627753	-4.5334625
ncRNA	TypeIIA3_proteo	1167	0.9185958	-3.1506882
ncRNA	TypeIA_IIAI	1168	0.6828577	-6.0944457
ncRNA	TypeIV	1169	4.7142444	1.3747476
ncRNA	TypeIIA3_firmi	1170	-4.0550647	-1.0482762
ncRNA	Ec107_like	1171	-23.218794	-18.14134
ncRNA	Ec107_like	1172	-8.882546	-0.34746715
ncRNA	Ec107_like	1173	3.685152	0.3194919
ncRNA	TypeIIIA3	1174	-7.896254	-3.525635
ncRNA	TypeIIIA1	1175	-1.2140546	-1.1250587
ncRNA	TypeIIIA1	1176	-2.1251256	-2.021241
ncRNA	TypeIC1_IC2	1177	4.9316826	-4.6802006
ncRNA	Ec107_like	1178	0.97331697	-7.583031
ncRNA	TypeIA_IIAI	1179	0.03468073	-6.118336
ncRNA	Ec107_like	1180	-10.7347555	4.325401
ncRNA	Ec107_like	1181	1.3847053	-9.051802
ncRNA	TypeIA_IIAI	1182	-2.194615	-2.3152344
ncRNA	TypeIA_IIAI	1183	0.9101115	-4.1412263
ncRNA	TypeIA_IIAI	1184	0.52761155	-5.900012
ncRNA	TypeIIA3_proteo	1185	0.97474957	-6.8213353
ncRNA	OutgroupA	1186	-1.8980631	-7.0761266
ncRNA	TypeIA_IIAI	1187	0.10259012	-4.685583
ncRNA	TypeIA_IIAI	1188	1.2668393	-5.7222424
ncRNA	TypeIB1	1189	-0.006851833	-2.2493184
ncRNA	TypeIB2	1190	1.3000804	-0.11114469
ncRNA	Ec107_like	1191	-3.7802603	-2.0529606
ncRNA	TypeXIIIB_Ne144	1192	-6.086823	-4.8101645
ncRNA	TypeIIIA3	1193	-7.8553343	-5.2621527
ncRNA	Ec107_like	1194	1.3881634	-9.027959
ncRNA	Ec107_like	1195	-23.292198	-18.101223
ncRNA	Ec107_like	1196	-0.2028929	-14.112373
ncRNA	TypeIV	1197	2.7405612	-1.2091062
ncRNA	TypeIIA3_firmi	1198	-3.0518932	-1.8639774
ncRNA	TypeIA_IIAI	1199	0.17550896	-4.622693
