rt50	loci	exact_rt	rt90	loci_per_rt90	genomes	species	genera	phyla	sources	type_labels	type_label_modal	cm_models	matched_local	matched_t1	unmatched_adequate	unmatched_limited	unusable	rt90_pos_pool	rt90_matched_s12	rt90_unmatched_s12	rt90_unmatched_s3	rt90_unmatched_any	padloc_xii_loci	any_matched	POS_FEASIBLE	MIXED	DENOVO_FEASIBLE_S12	DENOVO_FEASIBLE_S3
bc4211b790a2393fc082f3ba2450cff93bf8c09dc92558ee6249a9ff2068391e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
17a8b4c7cc9f8dd224c09f58ad34900b0be105ae75fb7e07c578505ca16b7887	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
66d9eafa320262b9e1d627ad48c9b90ae112965142b9bdc6150faed657302931	1	1	1	1.0	1	1	1	1	gtdb_bacteria	XI	XI		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
33d177509ecd26e395e79b829af689b3dc2a832b16a1a6ee52122ece89639818	1	1	1	1.0	1	1	1	1	gem	UNLABELLED	UNLABELLED	TypeIC1_IC2	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
642190f5614a5f5449f3c360e27b4b3c1581d47f63777f1f73073c1000f8c20b	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
41b24025ff98cb7d2bd7ff6a9efe29508dd6652b14fff2eb2ff3b4bf622fde13	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
60ae2fcdee3acf8323f3a8805137bb48b47aa0b8abb3881156599de99264b27f	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
5bec4e03998a3ac4f65e48cebf26237e613cfe45e3a98044de5031453251f045	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
bc9e092f66318ee06912ed4bc0e4e4f896a34329ba200787c1abb1f62675ed47	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
2a30ed4c199a26776d2cd3d730d665589d0f595a14cb6eaeeaadb735b05d6be6	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
e9acecb5f3e728b61be7156b7f5a6dda963f2098c8433d5dd7ea4b27448fcba7	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
28369b26f726293b9aaf4b386c43e5937a07672b11615f8bf3bd3fdb0e75809c	1	1	1	1.0	1	1	1	1	ncbi_bacteria	III-A	III-A		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
f7be17790f17cb5e120db8932d5b4329eb5721c87162062f18d3efae49843eb3	1	1	1	1.0	1	1	1	1	ncbi_bacteria	I-C	I-C		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
2ce9292aa658decbb027c74f88d6610ce675e629f0336fe095e4b5eaf9e158d1	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
ed55df033b1dfa2458242ff8e7145fa5ce11acf51e22d1667a592ccb346607a6	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
ea8580977390c758109389ae89cc1620609785769e295ab39a9d9c7aafcf4765	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
b2ca77dab51aaedda993156005a45c3d711c445d53f59b6edaa6bec8abceeffe	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
fd78fdd178068db2af646f2a9b8d55266e0fb70521ca30e87dcce491a919afbc	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
4aec51cc4595227492ab461560261cb2cfb5ebc296d8f0bbd812a806125278fc	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
f950a14cd1ae6fe1728ac0ef4a0cf1a84fb5cd5ae0beff9773819b64932efbdf	1	1	1	1.0	1	1	1	1	gem	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
66b23ba81bf1b071ccf0c8d7045d1139367caf73683a7d550583251416376663	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
087e37cf2cd4cb155103db50eed42ffe6c1680756bdd31646a7ddd3170d5075f	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
191ff12e2d7c1a32b1a528cf7b50b0991e476b7243f1269dc767044e785ea707	1	1	1	1.0	1	1	1	1	mgnify_marine	III-A	III-A	TypeIIIA1	1	0	0	0	0	1	1	0	0	0	0.0	True	False	False	False	False
8b2d5aa2d4524afd2f6bc34221b322b48b72558c7164168007b8f48ab7c0b86b	1	1	1	1.0	1	1	1	1	mgnify_marine	VII-A2	VII-A2		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
48c06907a35a76046afdcaac5499d43be183e658c52e683efa34c89c362e2e28	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
77d16eceb29c7e8e6abb1f2acca607807830c2cd95ff0c74cf318d46e7a360a8	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED	TypeIC1_IC2	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
90ff89a130f5475c0208c2f4a52429b400822f9a0f31db58ff8e4c01dfd7889c	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
c1d8e4e2584b4b7c08fcf0012b48a72e56653d17c5129520ae751dc6cdd347bd	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
b2ba0ef7a51226b929eebcbebdd8f11393503fc7b46fc394b740038c10971f50	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
1cf6ffce9112d71da07b6bd2e6927f724a2316ed71e290d69d5e04aa8169be9b	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
a438054a807dca6d5ff836c65a6eb2dc7d20b1653a88be2a1677129bfd3482a8	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
bc4a1f1f01c9b1aecfece359d01427c9c2fb1d44c398479a0650346a3de450b3	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
02c6ec193b6071468f74c3a95c573ce88e33e02a08debacc76d5a1eee202274e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
6ffb0739624467605a2d712a2a023b87ca8e63090b360e33f57c722daf720f1a	1	1	1	1.0	1	1	1	1	gtdb_bacteria	III-A	III-A		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
6481a3315af0bd0d1f5e052f8b5566796af0c96dbc0caf01d0adc1c03812a290	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
80c7f322fd7b0ab9b150f0336e987dd7f0d126e678d02126860d25118a1c2b4f	1	1	1	1.0	1	1	1	1	ncbi_bacteria	VI	VI		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
c3f04589ed8ae1fd93e4787ae25a484a0aad4fc1a38da103175824c6d618af6e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
4d84a85b99166674365dc8d556ad9835e7e97df72d4590a94b0442eea76b5709	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
ef5ca87483a77bbc3f04ea2ddd445e3b6b83bf7402eee45d7b1e7cfe9cb53ea1	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
87542dbf2eaa0d98ec465cbed4eb800ca2564f0a56ec154656dd0da88a144773	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
98aed61372e16a3045c670855718ff4f3da22004241a248cfbabd1e5e222890e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	III-A	III-A		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
ca7f74b39a32da06dd137b021be6093e4759b72d4407697a4fbbf92b8665671b	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
c2761c02326c3e73b9e7b44288acb1dbb191ca20da2d531c2b1960664d929ed9	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
1b46969a95514463aac5508abdb61b270f03ac624a28a2ff2083e829211b1569	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIA_IIAI	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
aca5b1a477b2b1ce717aad72f296048843d037a8298819a4c821e0a2f89eb81f	1	1	1	1.0	1	1	1	1	ncbi_bacteria	XII	XII		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
920c03050b7a923afa84a5eae900ea92d52eae7f854397f615c4181b8b56b18d	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
d710ced4196238cb63c8cbb72fc2dda8f5ff209967d95180ea9c1a3f6d0b245a	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
47e7ec83ebb31fdd9ceb2ca520de50a1dfd28bef1a0f00293af299100e7c9ba0	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIB2	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
e1e0da688b436fbae6de7bd063f76503eadfa1de63c5cd09c58018f69906a01a	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
d14677b657b9d060e16965ac8460638ad4b1d21806d1be452a33dbcbcdf937b5	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
75e96e7b259314eaf96ba1aea2ea59493b589a074d63c866bac9fb3a413f4b58	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
a1406f4987f666bf50d2d223cffe3debb2e1fb4dc8100d1729d2fe8d31409dac	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
6dd46dd14aefa218bdd71e556cb96703a065a78ce6829cdd84b870421b6f7b52	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
0f71376a7c187b6ce211c5545044979248c548b265ed519330796c3a74001e43	1	1	1	1.0	1	1	1	1	ncbi_bacteria	VI	VI		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
de4ff3f1d27544a45d0acf3c8cc9e2567e91e9de23603abc3662bad497fdc988	1	1	1	1.0	1	1	1	1	gem	I-C	I-C		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
006a37c494e1810c269957d21d004733ebbdf5407a4f51039e8cfe4f06bc5889	1	1	1	1.0	1	1	1	1	gem	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
8e895d07a71f9ef77c68d14bb5549a33bf4720941c30410da0ab7dc934300d8a	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
223b4ee1bdb64af3e7885a8ad738b80fe896ca565b3780885d6ae6efe8c1dbca	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	TypeIC1_IC2	0	1	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
a112baa266677a69a31c4e78ccc8525d5bbd90e0f5fbcd4fbce96d188616f421	1	1	1	1.0	1	1	1	1	ncbi_bacteria	XI	XI		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
bad9402d751179887de4a55a8e2ab496328a67d6c597396420e9b1ba0fb92a7e	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
7e39999dca8f1e1cab26fc542f79d15540c97f9594fabc4390193cbf63b4d26c	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
6852dc82d2cde33248933139617bf394d6e41f7f152392eeb3eb079ac25a72f1	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
86e6943bd54e55bd1fa2a65749f86ab397473c5bebd03e7fb105ed897e1d338e	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
71b53c1b210e01e8d7590c2f4df214bccfc0905103befbcb4f34b30de1c6f40a	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
b049a61061b33e21b3d60b224e7c2c9aa74b5065a829c1567707b3cef6a0a1a0	1	1	1	1.0	1	1	1	1	ncbi_bacteria	I-C	I-C		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
2668e49cfe2ef37584c7846f1dd8db8f59d268b4b70a8b9f8d8cdbadc9174503	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
0d5cb97cafa5457dc25aad77f34178c48190e13687ac27c5f1a1ba408800b556	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
8cbb094d502d840c2da8a009ce18dd1fd577db9824866fabef0b707877f96068	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
4c9dfeecd49188dd9a499dd2e4ee05531dfb0f0b7d89b5af46db204df8320214	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
f7d88958a1dc4319b79e01575a9011b6d42bc78473450480a09ce44ff6cd7fb8	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
d9a56feb56a2aa76083d927dbaa1c1ae4cf4a88906fb5f3410573f186e259cba	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
39ae31775817fdb8fc31d0b20de831ac13dac50cabb8c17f34fbad00bfd8e013	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
04d0d4b0a17b7898229833d3577e143e35da6d12e401a18b14c49a7e9b79a02f	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED	TypeIC1_IC2	0	1	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
94d6180d7fda0b4fe7a33f79e28f9f447e55dc3dbf5d6ae3f48264b4645050e6	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
ab5f446ffb4119f4e77a59a4ed2b10f7cde65e83331227d868cd7da458c35a0a	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
aaa363a6c196df97ae9ee534ab5c539d3a8b13dbf940a900d2e1333eb29e7b4b	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
ab4a31ea906073dfa756affa6121d9ed6880dd6089076e5e9b53e00e6af61097	1	1	1	1.0	1	1	1	1	ncbi_bacteria	XI	XI		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
02da8287d69ad2a9d8e2cf2398c0b683952f37945c199f89a33dfbd3cf152dcd	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
d9619698f4346abda6bce3830f7c9bf8f4956240b1f643f72c27a1134a547c95	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
a04f791547ed9bb79168ed91e38d4b7a4a6b0001ed4be8926910a6a172a8eb73	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
03354b3ddee650bec4ab493f2362d88ea936a7c827157c6c1c0907dd7b08727f	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
e962710440651474be4fe6b235858d41fd7b484d6dd69117cdaaf7162349007d	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
fddd6ecc382ad38ad7a5ba1330063d8a1f3a5d665f234ae3c50fe01acbcbab64	1	1	1	1.0	1	1	1	1	gtdb_bacteria	XII	XII		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
dcb4901f37b23b14a3344e750368350776f9365910d792237e7a0ad247d4c481	1	1	1	1.0	1	1	1	1	ncbi_bacteria	I-C	I-C	TypeIC1_IC2	0	1	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
3d0ee2a8a3579c33ccf4b2ab57991700fd0c2cd3853043cd3b43647a17ae1cd1	1	1	1	1.0	1	1	1	1	gtdb_bacteria	III-A	III-A		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
be1ff05f44812f8c543ffee945b1243cfadae21ae85832896c8e424213c4b23c	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
e2674dcf2d79675bdb54365e9e6eab3e25385d8b8455079007785a80d6e0f8f9	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
3be00c896dfd2d17cc12c7322a0af546664cdc34cac2810468cd1fc4189bac92	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
1e31922b5df30f56ace0017f85d814cddbabd6b3bc36e336cba35bc5087c0cea	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
8c4ed59394bc52f040013371ef75bcd89d8e6e822830db7bb8da2922cabcd1aa	1	1	1	1.0	1	1	1	1	gtdb_bacteria	I-C	I-C		0	0	1	0	0	0	0	0	1	1	0.0	False	False	False	False	False
27b569f6acf5c553e6c8d795ff696d2ab9bee507f9b90efc0325c0ca0984275d	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
914bbe5c04de6df9729f08a71cfd65e724fc2be5aa9c8537c16af363292165c8	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
96f518e90ac28cdaeea60bd13ee31d30b3192c6fe28e37c7c899a0ebd1fe9b1e	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
b23b0a39f910fdd4bbff4045951a75d0b3590915f083f7fa8284fe455ccbe0e9	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
1c19768de62e1ea550c6533937f39302ef5dec9da9c492c00582b8c3baf14b3e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
333c4f220c3a86524887131dffb040f47d2f93a22c1214e26d73d1abd3a5598e	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
be13ded8c2edc6fe89c1bff85dc05b369802d68f13842f3b8cdbf099412799d3	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
66e0b36fc3478f4bf1ca0a4c86ba635db459e603b510c230e1a1bfe746e2275e	1	1	1	1.0	1	1	1	1	mgnify_marine	UNLABELLED	UNLABELLED	OutgroupA	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
183e3f37cb0c1981ea3a482a3e9b2be4c7fd4491f4ea33e15a201a39c428d4ce	1	1	1	1.0	1	1	1	1	mgnify_soil	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
d0e9ef3ea26b299861d4c8b6becb9bf68e7ae699949001477abe868857e7643e	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
5fbfadf08dd27daa8fc305e55d79683f3dd7826b9dd9b3db20f4997aa989d4b5	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
085ad27fbb7a637686077921f1354f09661810cf44de7234a434a5b7bbc93c66	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
289897fd292b19482ae6f55de447292a131e1279e6b44e4018c5e96dbd9c6bca	1	1	1	1.0	1	1	1	1	ncbi_bacteria	III-A	III-A		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
074710231ec2498a127aaba66924dc0c07f1fe3f0dc3f0f09be216d8a74a1990	1	1	1	1.0	1	1	1	1	mgnify_human_gut	III-A	III-A		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
37d85b4ce2a851389e08d2efa7dfb6d15de49a534aea0d0c81aedc7b27a1641f	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
9998fac7f47cf98f28a6e536ff5250884c575872ae7df2d1d710f048901e3359	1	1	1	1.0	1	1	1	1	ncbi_bacteria	VI	VI		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
92d361128d5e25004db142c1fb40977bf7eee614e4d7967184583447d007236e	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
ff083ba1a700ce9c314a9b527130d55471b11849f70b8e25c82a99c210e4e977	1	1	1	1.0	1	1	1	1	ncbi_bacteria	VI	VI		0	0	1	0	0	0	0	1	0	1	0.0	False	False	False	False	False
bb5be1938770ffde7dc85b19dea8d5f5d8726b07d6f2ca5b6b1bdd865ad22dc1	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
86fcee8211bbfc65389d943a0b16d7c78727f9bdc5c14a714191c49b421acad7	1	1	1	1.0	1	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
74227fa790d54b74fe1c1461e43399a4b557034cfda78ad9a7bde75130546213	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	1	0	0	0	0	0	0	0.0	False	False	False	False	False
c417eb6f364dd944c3351becdb4ebae147c276e5edbf7b58ddabb5896170f8b5	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
52ca771c22e12f99f2d156560ea5c9a400d37098c3b88628d4377c6984e0a635	1	1	1	1.0	1	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	1	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
750b559f070bfc2da9e1a8e85f4a99667d551d0712851f49b0c095539a16e3e5	1	1	1	1.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	0	0	0	0	0	0	1	0.0	False	False	False	False	False
