source_file	population	system_types_raw	type_set_normalised	n_tokens	multilabel	n_records
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG7/RVT-UG11"]	RVT-UG11/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG7/RVT-UG19"]	RVT-UG19/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG9/RVT-UG22"]	RVT-UG21/RVT-UG22/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-CRISPR/RVT-UG9"]	RVT-CRISPR/RVT-UG22/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-DGRs/RVT-G2L"]	RVT-DGRs/RVT-G2L/RVT-UG22	3	True	7
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG22	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-G2L/RVT-GII"]	RVT-G2L/RVT-GII/RVT-UG22	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-UG4/RVT-DGRs"]	RVT-DGRs/RVT-UG22/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-UG7/RVT-UG20"]	RVT-UG20/RVT-UG22/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG22/RVT-UG9/RVT-UG21"]	RVT-UG21/RVT-UG22/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR"]	RVT-CRISPR/RVT-UG23	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG23	3	True	36
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG13"]	RVT-CRISPR/RVT-UG13/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG16"]	RVT-CRISPR/RVT-UG16/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG19"]	RVT-CRISPR/RVT-UG19/RVT-UG23	3	True	9
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG20"]	RVT-CRISPR/RVT-UG20/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG28"]	RVT-CRISPR/RVT-UG23/RVT-UG28	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-CRISPR/RVT-UG7"]	RVT-CRISPR/RVT-UG23/RVT-UG7	3	True	11
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-DGRs/RVT-UG11"]	RVT-DGRs/RVT-UG11/RVT-UG23	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-DGRs/RVT-UG26"]	RVT-DGRs/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG23	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-GII/RVT-UG7"]	RVT-GII/RVT-UG23/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG13/RVT-DGRs"]	RVT-DGRs/RVT-UG13/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG16/RVT-UG28"]	RVT-UG16/RVT-UG23/RVT-UG28	3	True	9
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG19/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG19/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG23	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG21/RVT-UG22"]	RVT-UG21/RVT-UG22/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG21/RVT-UG7"]	RVT-UG21/RVT-UG23/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG21/RVT-UG9"]	RVT-UG21/RVT-UG23/RVT-UG9	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG22/RVT-UG21"]	RVT-UG21/RVT-UG22/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG26/RVT-DGRs"]	RVT-DGRs/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG26/RVT-UG11"]	RVT-UG11/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG26/RVT-UG7"]	RVT-UG23/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG28/RVT-UG16"]	RVT-UG16/RVT-UG23/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG4/RVT-CRISPR"]	RVT-CRISPR/RVT-UG23/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-CRISPR"]	RVT-CRISPR/RVT-UG23/RVT-UG7	3	True	20
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-DGRs"]	RVT-DGRs/RVT-UG23/RVT-UG7	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-UG12"]	RVT-UG12/RVT-UG23/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-UG20"]	RVT-UG20/RVT-UG23/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG23/RVT-UG7	3	True	15
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-UG3"]	RVT-UG23/RVT-UG3/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG7/RVT-UG9"]	RVT-UG23/RVT-UG7/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG9/RVT-DGRs"]	RVT-DGRs/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG9/RVT-UG19"]	RVT-UG19/RVT-UG23/RVT-UG9	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG9/RVT-UG20"]	RVT-UG20/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG23/RVT-UG9/RVT-UG7"]	RVT-UG23/RVT-UG7/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG24/RVT-UG13/RVT-UG19"]	RVT-UG13/RVT-UG19/RVT-UG24	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG24/RVT-UG5/RVT-UG19"]	RVT-UG19/RVT-UG24/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-CRISPR/RVT-UG10"]	RVT-CRISPR/RVT-UG10/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-DGRs/RVT-UG3"]	RVT-DGRs/RVT-UG25/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-DGRs/RVT-UG5"]	RVT-DGRs/RVT-UG25/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG1"]	RVT-UG1/RVT-UG25	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG10/RVT-CRISPR"]	RVT-CRISPR/RVT-UG10/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG10/RVT-GII"]	RVT-GII/RVT-UG10/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG10/RVT-UG26"]	RVT-UG10/RVT-UG25/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG17/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG25	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG19/RVT-UG4"]	RVT-UG19/RVT-UG25/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG20/RVT-GII"]	RVT-GII/RVT-UG20/RVT-UG25	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG26/RVT-UG3"]	RVT-UG25/RVT-UG26/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG3/RVT-DGRs"]	RVT-DGRs/RVT-UG25/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG25/RVT-UG7/RVT-UG21"]	RVT-UG21/RVT-UG25/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR"]	RVT-CRISPR/RVT-UG26	2	True	10
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG12"]	RVT-CRISPR/RVT-UG12/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG17"]	RVT-CRISPR/RVT-UG17/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG19"]	RVT-CRISPR/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG20"]	RVT-CRISPR/RVT-UG20/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG21"]	RVT-CRISPR/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG25"]	RVT-CRISPR/RVT-UG25/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-CRISPR/RVT-UG4"]	RVT-CRISPR/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs"]	RVT-DGRs/RVT-UG26	2	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-CRISPR"]	RVT-CRISPR/RVT-DGRs/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-G2L"]	RVT-DGRs/RVT-G2L/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-G2Lb"]	RVT-DGRs/RVT-G2Lb/RVT-UG26	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG26	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG10"]	RVT-DGRs/RVT-UG10/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG11"]	RVT-DGRs/RVT-UG11/RVT-UG26	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG17"]	RVT-DGRs/RVT-UG17/RVT-UG26	3	True	17
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG19"]	RVT-DGRs/RVT-UG19/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG2"]	RVT-DGRs/RVT-UG2/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG20"]	RVT-DGRs/RVT-UG20/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG23"]	RVT-DGRs/RVT-UG23/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG25"]	RVT-DGRs/RVT-UG25/RVT-UG26	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-DGRs/RVT-UG7"]	RVT-DGRs/RVT-UG26/RVT-UG7	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2L4/RVT-CRISPR"]	RVT-CRISPR/RVT-G2L4/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2L4/RVT-UG21"]	RVT-G2L4/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2L4/RVT-UG4"]	RVT-G2L4/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2Lb"]	RVT-G2Lb/RVT-UG26	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2Lb/RVT-UG17"]	RVT-G2Lb/RVT-UG17/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2Lb/RVT-UG19"]	RVT-G2Lb/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-G2Lb/RVT-UG7"]	RVT-G2Lb/RVT-UG26/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-GII"]	RVT-GII/RVT-UG26	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-GII/RVT-DGRs"]	RVT-DGRs/RVT-GII/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-GII/RVT-UG11"]	RVT-GII/RVT-UG11/RVT-UG26	3	True	7
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG10"]	RVT-UG10/RVT-UG26	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG10/RVT-GII"]	RVT-GII/RVT-UG10/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11"]	RVT-UG11/RVT-UG26	2	True	9
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11/RVT-CRISPR"]	RVT-CRISPR/RVT-UG11/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11/RVT-DGRs"]	RVT-DGRs/RVT-UG11/RVT-UG26	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11/RVT-G2L"]	RVT-G2L/RVT-UG11/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11/RVT-GII"]	RVT-GII/RVT-UG11/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG11/RVT-UG7"]	RVT-UG11/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG12/RVT-DGRs"]	RVT-DGRs/RVT-UG12/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG12/RVT-GII"]	RVT-GII/RVT-UG12/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG13"]	RVT-UG13/RVT-UG26	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG13/RVT-UG21"]	RVT-UG13/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG16/RVT-DGRs"]	RVT-DGRs/RVT-UG16/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG16/RVT-UG20"]	RVT-UG16/RVT-UG20/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17"]	RVT-UG17/RVT-UG26	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-CRISPR"]	RVT-CRISPR/RVT-UG17/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG26	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-G2Lb"]	RVT-G2Lb/RVT-UG17/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-GII"]	RVT-GII/RVT-UG17/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-UG10"]	RVT-UG10/RVT-UG17/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-UG21"]	RVT-UG17/RVT-UG21/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-UG23"]	RVT-UG17/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG17/RVT-UG3"]	RVT-UG17/RVT-UG26/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19"]	RVT-UG19/RVT-UG26	2	True	8
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19/RVT-G2Lb"]	RVT-G2Lb/RVT-UG19/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19/RVT-UG12"]	RVT-UG12/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG19/RVT-UG7"]	RVT-UG19/RVT-UG26/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20"]	RVT-UG20/RVT-UG26	2	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-DGRs"]	RVT-DGRs/RVT-UG20/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-GII"]	RVT-GII/RVT-UG20/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG10"]	RVT-UG10/RVT-UG20/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG11"]	RVT-UG11/RVT-UG20/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG16"]	RVT-UG16/RVT-UG20/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG17"]	RVT-UG17/RVT-UG20/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG22"]	RVT-UG20/RVT-UG22/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG23"]	RVT-UG20/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG20/RVT-UG7"]	RVT-UG20/RVT-UG26/RVT-UG7	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG21/RVT-UG11"]	RVT-UG11/RVT-UG21/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG21/RVT-UG19"]	RVT-UG19/RVT-UG21/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG21/RVT-UG4"]	RVT-UG21/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG21/RVT-UG7"]	RVT-UG21/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG22/RVT-UG11"]	RVT-UG11/RVT-UG22/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG22/RVT-UG17"]	RVT-UG17/RVT-UG22/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG23/RVT-DGRs"]	RVT-DGRs/RVT-UG23/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG23/RVT-UG19"]	RVT-UG19/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG23/RVT-UG4"]	RVT-UG23/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG25/RVT-G2L"]	RVT-G2L/RVT-UG25/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG25/RVT-G2L4"]	RVT-G2L4/RVT-UG25/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG27/RVT-UG20"]	RVT-UG20/RVT-UG26/RVT-UG27	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG28/RVT-UG20"]	RVT-UG20/RVT-UG26/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG3/RVT-UG16"]	RVT-UG16/RVT-UG26/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4"]	RVT-UG26/RVT-UG4	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-DGRs"]	RVT-DGRs/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-GII"]	RVT-GII/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-UG11"]	RVT-UG11/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-UG17"]	RVT-UG17/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-UG20"]	RVT-UG20/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-UG23"]	RVT-UG23/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG4/RVT-UG7"]	RVT-UG26/RVT-UG4/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG5/RVT-UG10"]	RVT-UG10/RVT-UG26/RVT-UG5	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7"]	RVT-UG26/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG26/RVT-UG7/RVT-DGRs"]	RVT-DGRs/RVT-UG26/RVT-UG7	3	True	3
